,,Stat Debugging ALL (modified competition ranking),,,,,,,,,,,,,,,,,,,,,,,,,Source-Code Level Slicing,,,,,,,,,,,,
,,Ochiai,,Jaccard,,Tarantula,,wong1,,naish2,,russel_rao,,binary,,naish1,,GP02,,GP03,,GP13,,GP19,,,,,,,,slicing,Naish2,slicing,Naish2,slicing,Naish2,slicing,Naish2
SUBJECT,Version,LOC,Score ,LOC,Score,LOC,Scrore,LOC,Scrore,LOC,Scrore,LOC,Scrore,LOC,Scrore,LOC,Scrore,LOC,Scrore,LOC,Scrore,LOC,Scrore,LOC,Scrore,,Version,LOC,T-Score,,Slicing > Naish2,Inspect Top 10,Inspect Top 10,Inspect Top 50,Inspect Top 50,Inspect Top 5,Inspect Top 5,Inspect Top 15,Inspect Top 15
Tcas,v20,19,0.6833333333,19,0.6833333333,19,0.6833333333,46,0.2333333333,19,0.6833333333,46,0.2333333333,46,0.2333333333,13,0.7833333333,58,0.0333333333,31,0.4833333333,19,0.6833333333,46,0.2333333333,,v20,25,0.5833333333,,,,,,,,,,
Tcas,v21,19,0.6833333333,19,0.6833333333,19,0.6833333333,46,0.2333333333,19,0.6833333333,46,0.2333333333,46,0.2333333333,13,0.7833333333,58,0.0333333333,31,0.4833333333,19,0.6833333333,46,0.2333333333,,v21,25,0.5833333333,,,,,,,,,,
Tcas,v22,20,0.6666666667,20,0.6666666667,20,0.6666666667,47,0.2166666667,20,0.6666666667,47,0.2166666667,47,0.2166666667,15,0.75,58,0.0333333333,20,0.6666666667,20,0.6666666667,46,0.2333333333,,v22,24,0.6,,,,,,,,,,
Tcas,v23,20,0.6666666667,20,0.6666666667,20,0.6666666667,47,0.2166666667,20,0.6666666667,47,0.2166666667,47,0.2166666667,15,0.75,31,0.4833333333,20,0.6666666667,20,0.6666666667,19,0.6833333333,,v23,25,0.5833333333,,,,,,,,,,
Tcas,v24,20,0.6666666667,20,0.6666666667,20,0.6666666667,47,0.2166666667,20,0.6666666667,47,0.2166666667,47,0.2166666667,14,0.7666666667,13,0.7833333333,24,0.6,20,0.6666666667,12,0.8,,v24,24,0.6,,,,,,,,,,
Tcas,v25,2,0.9666666667,2,0.9666666667,2,0.9666666667,46,0.2333333333,2,0.9666666667,46,0.2333333333,46,0.2333333333,42,0.3,56,0.0666666667,6,0.9,2,0.9666666667,42,0.3,,v25,23,0.6166666667,,,,,,,,,,
Tcas,v26,46,0.2333333333,48,0.2,48,0.2,51,0.15,50,0.1666666667,41,0.3166666667,41,0.3166666667,39,0.35,38,0.3666666667,40,0.3333333333,50,0.1666666667,28,0.5333333333,,v26,22,0.6333333333,,,,,,,,,,
Tcas,v27,41,0.3166666667,49,0.1833333333,49,0.1833333333,51,0.15,39,0.35,40,0.3333333333,40,0.3333333333,38,0.3666666667,44,0.2666666667,39,0.35,50,0.1666666667,28,0.5333333333,,v27,22,0.6333333333,,,,,,,,,,
Tcas,v28,17,0.7166666667,17,0.7166666667,18,0.7,39,0.35,12,0.8,39,0.35,39,0.35,12,0.8,19,0.6833333333,12,0.8,12,0.8,45,0.25,,v28,25,0.5833333333,,,,,,,,,,
Tcas,v29,17,0.7166666667,17,0.7166666667,17,0.7166666667,46,0.2333333333,19,0.6833333333,43,0.2833333333,43,0.2833333333,14,0.7666666667,54,0.1,31,0.4833333333,19,0.6833333333,45,0.25,,v29,25,0.5833333333,,,,,,,,,,
Tcas,v30,17,0.7166666667,18,0.7,19,0.6833333333,44,0.2666666667,17,0.7166666667,44,0.2666666667,44,0.2666666667,13,0.7833333333,27,0.55,17,0.7166666667,17,0.7166666667,15,0.75,,v30,27,0.55,,,,,,,,,,
Tcas,v31,7,0.8870967742,7,0.8870967742,7,0.8870967742,46,0.2580645161,7,0.8870967742,46,0.2580645161,46,0.2580645161,12,0.8064516129,3,0.9516129032,7,0.8870967742,7,0.8870967742,34,0.4516129032,,v31,17,0.7258064516,,,,,,,,,,
Tcas,v32,5,0.9193548387,5,0.9193548387,5,0.9193548387,45,0.2741935484,5,0.9193548387,45,0.2741935484,45,0.2741935484,13,0.7903225806,4,0.935483871,39,0.3709677419,5,0.9193548387,32,0.4838709677,,v32,16,0.7419354839,,,,,,,,,,
Tcas,v33,47,0.2166666667,50,0.1666666667,50,0.1666666667,43,0.2833333333,42,0.3,43,0.2833333333,43,0.2833333333,41,0.3166666667,49,0.1833333333,42,0.3,42,0.3,39,0.35,,v33,15,0.75,,,,,,,,,,
Tcas,v34,45,0.25,46,0.2333333333,46,0.2333333333,40,0.3333333333,39,0.35,40,0.3333333333,40,0.3333333333,39,0.35,47,0.2166666667,39,0.35,39,0.35,32,0.4666666667,,v34,18,0.7,,,,,,,,,,
Tcas,v35,17,0.7166666667,17,0.7166666667,18,0.7,39,0.35,12,0.8,39,0.35,39,0.35,12,0.8,19,0.6833333333,12,0.8,12,0.8,45,0.25,,v35,27,0.55,,,,,,,,,,
Tcas,v37,2,0.9666666667,2,0.9666666667,2,0.9666666667,43,0.2833333333,1,0.9833333333,43,0.2833333333,43,0.2833333333,42,0.3,8,0.8666666667,1,0.9833333333,1,0.9833333333,41,0.3166666667,,v37,27,0.55,,,,,,,,,,
Tcas,v39,2,0.9666666667,2,0.9666666667,2,0.9666666667,46,0.2333333333,2,0.9666666667,46,0.2333333333,46,0.2333333333,42,0.3,56,0.0666666667,6,0.9,2,0.9666666667,42,0.3,,v39,23,0.6166666667,,,,,,,,,,
Tcas,v40,16,0.7333333333,16,0.7333333333,16,0.7333333333,43,0.2833333333,16,0.7333333333,43,0.2833333333,43,0.2833333333,11,0.8166666667,5,0.9166666667,8,0.8666666667,16,0.7333333333,43,0.2833333333,,v40,17,0.7166666667,,,,,,,,,,
Tcas,v41,3,0.95,3,0.95,3,0.95,45,0.25,3,0.95,45,0.25,45,0.25,43,0.2833333333,16,0.7333333333,10,0.8333333333,3,0.95,3,0.95,,v41,23,0.6166666667,,,,,,,,,,
,AVERAGE,23.97297297,0.600516089,25.10810811,0.58159717,25.18918919,0.5802458187,42.56756757,0.2918162322,22.59459459,0.6235045947,43.43243243,0.2767649741,43.43243243,0.2767649741,29.21621622,0.513255469,35.2972973,0.4117823608,25.24324324,0.5798700257,23.27027027,0.6123054645,33.40540541,0.4437362836,,,21.45945946,0.6425888625,,,,,,,,,,
,MEDIAN,19,0.6833333333,19,0.6833333333,19,0.6833333333,46,0.25,19,0.6833333333,44,0.2666666667,44,0.2666666667,38,0.3666666667,44,0.2666666667,24,0.6,19,0.6833333333,34,0.4516129032,,,23,0.6166666667,,,,,,,,,,
